DATE,MOAS_Spreads,CDX.IG_5Y,HYOAS_Spreads,SP500Ch,SP500Vol_Ch,SP500_DY,Fedfund_rate,TEDspread_3mo,Tbill_3month,Tbill_6month,T10Y-T2Y,CPI,Ind_Production,Consumer_Sentiment,GDP_ch,LQD_volch,HYG_volch,JNK_volch,Price_ratio
4/17/2012,2.01,0.985,6.16,2,-5.3993,2,0.16,0.39,0.08,0.13,1.76,0.2,99.9173,76.4,2.2,-6.989,-26.7302,-11.273,1.0039
4/18/2012,2.02,0.995,6.16,0.5,1.295,2,0.15,0.4,0.07,0.13,1.73,0.2,99.9173,76.4,2.2,19.475,19.2019,43.261,1.007
4/19/2012,2.01,1,6.17,-1,0.5208,2.02,0.13,0.4,0.07,0.12,1.71,0.2,99.9173,76.4,2.2,-57.131,-21.8148,-48.731,1.0072
4/20/2012,2.02,0.999,6.14,-1,-3.5327,2.01,0.12,0.39,0.08,0.13,1.7,0.2,99.9173,76.4,2.2,-41.901,-13.7166,66.777,1.0077
4/23/2012,2.03,1.009,6.2,-1,4.4434,2.03,0.13,0.39,0.08,0.13,1.69,0.2,99.9173,76.4,2.2,47.177,27.178,-22.239,1.0148
4/24/2012,2.03,0.998,6.14,0,-4.1141,2.02,0.14,0.38,0.09,0.14,1.73,0.2,99.9173,76.4,2.2,103.699,-28.1121,-24.877,1.0095
4/25/2012,2.02,0.976,6.05,1,-5.1195,2,0.15,0.38,0.09,0.14,1.75,0.2,99.9173,76.4,2.2,-14.029,63.5203,-0.427,1.0026
4/26/2012,2.02,0.959,6.06,1,-4.6763,1.99,0.14,0.38,0.09,0.15,1.72,0.2,99.9173,76.4,2.2,-34.71,-21.1854,28.983,1.007
4/27/2012,2.02,0.943,6.02,0.5,1.0243,1.98,0.13,0.38,0.09,0.14,1.7,0.2,99.9173,76.4,2.2,38.519,-12.8891,-3.121,1.0063
4/30/2012,2.03,0.948,6.04,0.5,3.095,1.99,0.16,0.37,0.1,0.15,1.68,0.2,99.9173,76.4,2.2,12.071,73.3847,88.573,1.0072
5/1/2012,2.02,0.939,5.96,1,-0.9834,1.98,0.16,0.38,0.09,0.15,1.71,-0.2,100.0956,79.3,4.2,40.267,-9.1341,17.788,1.0048
5/2/2012,2.01,0.943,5.96,0,-0.6273,1.99,0.15,0.39,0.08,0.15,1.69,-0.2,100.0956,79.3,4.2,-15.81,-43.7,-50.19,1.0086
5/3/2012,2,0.964,5.92,-1,2.5776,2.01,0.15,0.38,0.09,0.15,1.68,-0.2,100.0956,79.3,4.2,-33.724,-8.2719,29.254,1.0077
5/4/2012,2,0.989,5.94,-2,6.2564,2.04,0.16,0.4,0.07,0.14,1.64,-0.2,100.0956,79.3,4.2,-49.392,27.221,-30.102,1.0145
5/7/2012,2.01,1.002,5.95,-1,-1.3031,2.04,0.16,0.39,0.1,0.15,1.65,-0.2,100.0956,79.3,4.2,14.684,-19.9607,-0.16,1.0129
5/8/2012,2.02,1.009,6,-0.5,1.7604,2.05,0.16,0.38,0.09,0.15,1.61,-0.2,100.0956,79.3,4.2,99.531,-11.3553,31.068,1.0158
5/9/2012,2.03,1.03,6.04,-1,3.4599,2.06,0.15,0.38,0.09,0.15,1.6,-0.2,100.0956,79.3,4.2,38.521,86.2407,59.668,1.0182
5/10/2012,2.03,1.029,6,-0.5,-3.0655,2.06,0.15,0.37,0.1,0.15,1.62,-0.2,100.0956,79.3,4.2,-26.48,6.586,6.679,1.0173
5/11/2012,2.04,1.085,6.02,-0.5,3.2583,2.06,0.15,0.37,0.1,0.15,1.57,-0.2,100.0956,79.3,4.2,86.123,-17.5576,-36.471,1.0227
5/14/2012,2.08,1.146,6.11,-1,6.5893,2.09,0.16,0.37,0.1,0.15,1.49,-0.2,100.0956,79.3,4.2,-35.317,64.3363,40.662,1.0367
5/15/2012,2.09,1.172,6.15,-1,4.1358,2.1,0.16,0.38,0.09,0.15,1.47,-0.2,100.0956,79.3,4.2,27.499,15.3601,8.495,1.0422
5/16/2012,2.13,1.189,6.22,-1.5,4.1806,2.11,0.16,0.37,0.1,0.15,1.46,-0.2,100.0956,79.3,4.2,9.986,18.7399,3.765,1.0447
5/17/2012,2.18,1.233,6.44,-2,5.9791,2.15,0.16,0.37,0.1,0.16,1.38,-0.2,100.0956,79.3,4.2,-12.315,42.4674,133.486,1.0712
5/18/2012,2.23,1.238,6.52,-1,4.7331,2.17,0.16,0.39,0.08,0.15,1.39,-0.2,100.0956,79.3,4.2,-16.849,-26.4122,-22.227,1.0756
5/21/2012,2.24,1.179,6.63,2,-10.6652,2.13,0.16,0.38,0.09,0.14,1.45,-0.2,100.0956,79.3,4.2,-29.559,-34.4597,-48.252,1.0721
5/22/2012,2.23,1.183,6.55,1,2.1044,2.13,0.16,0.38,0.09,0.14,1.49,-0.2,100.0956,79.3,4.2,24.612,-14.0667,0.788,1.0631
5/23/2012,2.25,1.183,6.66,0,-0.4756,2.13,0.15,0.38,0.09,0.13,1.45,-0.2,100.0956,79.3,4.2,8.241,17.5658,-10.323,1.0678
5/24/2012,2.25,1.171,6.62,0,-1.3142,2.13,0.15,0.37,0.1,0.14,1.48,-0.2,100.0956,79.3,4.2,-35.167,-49.4776,-54.994,1.0636
5/25/2012,2.24,1.176,6.63,0,0.6053,2.14,0.15,0.38,0.09,0.14,1.45,-0.2,100.0956,79.3,4.2,-51.03,-24.3488,-4.171,1.0649
5/28/2012,2.24,1.172,6.63,0,0.3027,0,0,0,0,0,1.45,-0.2,100.0956,79.3,4.2,-51.03,-24.3488,0,0
5/29/2012,2.23,1.167,6.59,-0.5,4.8137,2.12,0.16,0.38,0.09,0.14,1.44,-0.2,100.0956,79.3,4.2,323.316,165.2351,57.749,1.0601
5/30/2012,2.26,1.224,6.71,-1,9.6275,2.15,0.16,0.4,0.07,0.13,1.36,-0.2,100.0956,79.3,4.2,-23.653,-41.9374,-30.649,1.086
5/31/2012,2.29,1.236,6.96,-1.5,0.1145,2.16,0.16,0.4,0.07,0.14,1.32,-0.2,100.0956,79.3,4.2,141.201,320.9604,508.542,1.0909
6/1/2012,2.33,1.26,7.16,-2,8.5812,2.21,0.16,0.4,0.07,0.12,1.22,-0.1,100.0478,73.2,4.2,-17.919,-44.4659,-37.807,1.1114
6/4/2012,2.33,1.275,7.17,-0.5,-1.2294,2.21,0.17,0.2,0.08,0.13,1.28,-0.1,100.0478,73.2,4.2,-30.427,-47.4273,-37.741,1.1111
6/5/2012,2.33,1.256,7.23,1,-4.4452,2.2,0.17,0.19,0.08,0.14,1.32,-0.1,100.0478,73.2,4.2,-8.056,-4.9805,-34.382,1.0986
6/6/2012,2.3,1.219,7.06,2,-8.0387,2.15,0.16,0.38,0.09,0.13,1.4,-0.1,100.0478,73.2,4.2,2.815,-21.3921,33.963,1.0798
6/7/2012,2.27,1.219,6.95,1.5,-0.9713,2.15,0.16,0.38,0.09,0.14,1.39,-0.1,100.0478,73.2,4.2,17.22,133.6145,-8.604,1.0792
6/8/2012,2.26,1.211,6.95,1,-3.3919,2.14,0.17,0.38,0.09,0.14,1.37,-0.1,100.0478,73.2,4.2,-41.53,-31.4663,45.344,1.0749
6/11/2012,2.25,1.245,6.9,-1,7.868,2.16,0.17,0.38,0.09,0.15,1.33,-0.1,100.0478,73.2,4.2,-20.947,40.893,-26.117,1.08
6/12/2012,2.26,1.235,6.9,1,-2.1961,2.14,0.16,0.37,0.1,0.15,1.37,-0.1,100.0478,73.2,4.2,-31.601,-30.7269,-0.455,1.0733
6/13/2012,2.26,1.254,6.91,-1,6.255,2.16,0.17,0.37,0.1,0.15,1.31,-0.1,100.0478,73.2,4.2,43.909,-3.3207,-45.027,1.08
6/14/2012,2.25,1.206,6.85,1,-5.6604,2.14,0.17,0.36,0.11,0.15,1.34,-0.1,100.0478,73.2,4.2,18.148,9.8328,7.95,1.0799
6/15/2012,2.24,1.176,6.84,1,-5.32,2.11,0.18,0.38,0.09,0.15,1.31,-0.1,100.0478,73.2,4.2,-14.463,-30.74,-0.283,1.0815
6/18/2012,2.24,1.194,6.81,1,-6.5061,2.11,0.17,0.37,0.1,0.15,1.3,-0.1,100.0478,73.2,4.2,-26.006,35.2185,-37.297,1.0877
6/19/2012,2.21,1.154,6.65,1,-0.9489,2.09,0.17,0.38,0.09,0.14,1.34,-0.1,100.0478,73.2,4.2,116.618,-22.575,90.35,1.0745
6/20/2012,2.2,1.139,6.54,-0.5,-4.927,2.09,0.16,0.38,0.09,0.16,1.33,-0.1,100.0478,73.2,4.2,19.444,32.392,20.714,1.0794
6/21/2012,2.18,1.179,6.52,-2,11.1324,2.14,0.17,0.38,0.09,0.15,1.31,-0.1,100.0478,73.2,4.2,-13.555,30.2427,17.43,1.0835
6/22/2012,2.17,1.154,6.52,1,-7.1244,2.12,0.17,0.37,0.09,0.15,1.38,-0.1,100.0478,73.2,4.2,-44.131,-33.6944,-19.471,1.0698
6/25/2012,2.18,1.196,6.6,-2,7.0665,2.16,0.17,0.36,0.1,0.16,1.32,-0.1,100.0478,73.2,4.2,36.665,5.414,-12.539,1.0826
6/26/2012,2.18,1.19,6.57,-0.5,-2.4316,2.15,0.16,0.36,0.1,0.15,1.35,-0.1,100.0478,73.2,4.2,-3.525,-30.3557,11.152,1.0773
6/27/2012,2.18,1.175,6.52,1,-0.4895,2.13,0.15,0.37,0.09,0.17,1.34,-0.1,100.0478,73.2,4.2,43.225,-18.6567,-47.429,1.0775
6/28/2012,2.19,1.181,6.52,1.5,-0.4919,2.15,0.15,0.37,0.09,0.17,1.29,-0.1,100.0478,73.2,4.2,-2.788,59.9963,19.739,1.0785
6/29/2012,2.15,1.124,6.36,2,-8.6742,2.1,0.09,0.37,0.09,0.16,1.34,-0.1,100.0478,73.2,4.2,2.716,10.6301,102.481,1.0647
6/30/2012,2.15,1.108,6.44,1,0,0,0,0,0,0,0,-0.1,100.0478,73.2,4.2,2.716,10.6301,0,0
7/2/2012,2.13,1.091,6.45,0.5,-2.6083,2.1,0.18,0.36,0.1,0.15,1.31,0,100.3144,72.3,4.2,-1.624,12.2487,70.27,1.0713
7/3/2012,2.12,1.065,6.39,1,-2.3749,2.09,0.17,0.37,0.09,0.15,1.35,0,100.3144,72.3,4.2,-64.998,-47.8451,-83.071,1.0622
7/4/2012,2.12,1.077,6.38,0.5,-1.1875,0,0,0,0,0,1.35,0,100.3144,72.3,4.2,-64.998,-47.8451,0,0
7/5/2012,2.11,1.089,6.4,-0.5,-0.174,2.1,0.17,0.38,0.08,0.15,1.34,0,100.3144,72.3,4.2,145.107,11.7659,99.108,1.0649
7/6/2012,2.11,1.126,6.44,-1,-0.3481,2.12,0.17,0.38,0.08,0.15,1.3,0,100.3144,72.3,4.2,-22.659,17.6052,-42.023,1.0721
7/9/2012,2.11,1.11,6.44,-1,1.6467,2.12,0.17,0.37,0.09,0.14,1.26,0,100.3144,72.3,4.2,-26.978,-26.6338,-1.127,1.0808
7/10/2012,2.1,1.114,6.4,-1,2.4546,2.14,0.17,0.37,0.09,0.15,1.26,0,100.3144,72.3,4.2,23.772,-4.3813,109.32,1.0832
7/11/2012,2.09,1.116,6.37,-1,-2.9708,2.14,0.17,0.36,0.1,0.15,1.27,0,100.3144,72.3,4.2,-12.68,73.9965,-34.31,1.0828
7/12/2012,2.09,1.133,6.41,-1,2.1728,2.15,0.18,0.36,0.1,0.15,1.25,0,100.3144,72.3,4.2,41.879,-37.621,44.337,1.0849
7/13/2012,2.07,1.118,6.41,2,-6.2832,2.12,0.19,0.36,0.1,0.15,1.27,0,100.3144,72.3,4.2,-4.776,16.4546,-6.336,1.0817
7/16/2012,2.05,1.128,6.39,1.5,1.1346,2.12,0.18,0.36,0.1,0.14,1.26,0,100.3144,72.3,4.2,-54.114,-5.9357,-43.342,1.0838
7/17/2012,2.03,1.111,6.36,1,-3.5186,2.11,0.17,0.36,0.1,0.14,1.28,0,100.3144,72.3,4.2,230.494,85.2548,50.527,1.0752
7/18/2012,2.01,1.081,6.33,1,0.1057,2.08,0.16,0.37,0.09,0.14,1.3,0,100.3144,72.3,4.2,-5.127,-1.9293,120.111,1.0699
7/19/2012,1.98,1.081,6.25,0,-1.7423,2.08,0.13,0.36,0.09,0.14,1.32,0,100.3144,72.3,4.2,48.814,19.1883,0.215,1.0653
7/20/2012,1.99,1.118,6.28,-1,5.5347,2.1,0.13,0.36,0.09,0.14,1.27,0,100.3144,72.3,4.2,-67.298,-42.0657,-59.915,1.0775
7/23/2012,2.01,1.133,6.38,-1,7.8411,2.12,0.14,0.35,0.1,0.14,1.25,0,100.3144,72.3,4.2,16.031,66.915,224.873,1.0871
7/24/2012,2.01,1.173,6.4,-1,5.0992,2.14,0.15,0.35,0.1,0.15,1.22,0,100.3144,72.3,4.2,0.377,-24.4341,-38.841,1.0939
7/25/2012,2.01,1.154,6.4,0.5,-1.7071,2.14,0.15,0.35,0.1,0.14,1.21,0,100.3144,72.3,4.2,91.398,-16.1475,0.32,1.0947
7/26/2012,2,1.113,6.35,2,-7.4954,2.1,0.14,0.34,0.11,0.15,1.22,0,100.3144,72.3,4.2,-57.094,49.807,-6.812,1.0829
7/27/2012,1.95,1.05,6.22,2,-2.8656,2.06,0.14,0.34,0.11,0.15,1.33,0,100.3144,72.3,4.2,169.677,28.3051,33.284,1.0676
7/30/2012,1.94,1.063,6.2,1,2.3906,2.08,0.14,0.33,0.11,0.15,1.3,0,100.3144,72.3,4.2,-12.558,-30.001,-13.856,1.0728
7/31/2012,1.94,1.074,6.16,0,3.229,2.09,0.13,0.33,0.11,0.14,1.28,0,100.3144,72.3,4.2,-39.435,-9.2278,-21.284,1.0694
8/1/2012,1.93,1.055,6.1,-0.5,-0.5294,2.1,0.14,0.34,0.1,0.14,1.32,0.6,99.9036,74.3,3.4,65.218,1.9082,-15.57,1.0664
8/2/2012,1.94,1.09,6.13,-1,-2.1287,2.11,0.14,0.35,0.09,0.14,1.27,0.6,99.9036,74.3,3.4,-41.929,25.5258,-34.801,1.0717
8/3/2012,1.92,1.038,6.01,2,-7.6619,2.08,0.14,0.35,0.09,0.14,1.36,0.6,99.9036,74.3,3.4,50.651,1.8917,45.233,1.057
8/6/2012,1.9,1.027,6,1.5,0.3212,2.07,0.14,0.34,0.1,0.14,1.35,0.6,99.9036,74.3,3.4,-29.36,-37.7592,22.279,1.056
8/7/2012,1.89,1.033,5.91,1,0.3735,2.05,0.13,0.33,0.11,0.14,1.39,0.6,99.9036,74.3,3.4,159.136,28.4978,10.15,1.0479
8/8/2012,1.88,1.028,5.89,0.5,-1.2228,2.05,0.13,0.33,0.11,0.14,1.39,0.6,99.9036,74.3,3.4,-44.149,-14.0876,-45.919,1.0453
8/9/2012,1.88,1.03,5.91,0,-1.8837,2.09,0.13,0.33,0.11,0.15,1.4,0.6,99.9036,74.3,3.4,8.041,-5.8999,35.326,1.0452
8/10/2012,1.87,1.028,5.98,0,-0.4937,2.08,0.13,0.34,0.1,0.14,1.38,0.6,99.9036,74.3,3.4,-40.601,-48.4624,-48.784,1.0475
8/13/2012,1.88,1.028,5.96,0,-0.3859,2.09,0.13,0.32,0.11,0.15,1.38,0.6,99.9036,74.3,3.4,-23.988,30.9233,40.282,1.0479
8/14/2012,1.86,1.03,5.92,0,2.435,2.09,0.13,0.33,0.11,0.15,1.46,0.6,99.9036,74.3,3.4,41.395,18.5916,21.097,1.0384
8/15/2012,1.86,1.032,5.88,0.5,1.8909,2.1,0.13,0.34,0.09,0.14,1.53,0.6,99.9036,74.3,3.4,150.719,8.3751,-22.729,1.0287
8/16/2012,1.86,1.011,5.89,1,-1.6437,2.08,0.13,0.34,0.09,0.14,1.54,0.6,99.9036,74.3,3.4,-52.553,12.9377,64.904,1.0229
8/17/2012,1.85,0.998,5.89,0.5,-1.0782,2.08,0.13,0.34,0.09,0.14,1.52,0.6,99.9036,74.3,3.4,-8.504,-23.7549,-55.401,1.0265
8/20/2012,1.84,0.985,5.86,0,1.3079,2.08,0.13,0.32,0.11,0.14,1.53,0.6,99.9036,74.3,3.4,4.579,5.0035,6.473,1.0258
8/21/2012,1.84,0.986,5.83,0,1.1296,2.08,0.13,0.32,0.11,0.14,1.49,0.6,99.9036,74.3,3.4,10.815,8.4874,127.609,1.0286
8/22/2012,1.84,0.994,5.88,-0.5,3.2979,2.08,0.13,0.32,0.11,0.13,1.45,0.6,99.9036,74.3,3.4,13.501,-25.3693,-49.957,1.0396
8/23/2012,1.84,1.016,5.89,-1,3.4501,2.1,0.13,0.32,0.11,0.13,1.42,0.6,99.9036,74.3,3.4,-61.284,-39.5629,4.171,1.0432
8/24/2012,1.84,1.008,5.87,1,-4.231,2.09,0.13,0.32,0.1,0.13,1.4,0.6,99.9036,74.3,3.4,51.175,82.3685,311.034,1.041
8/27/2012,1.84,1.003,5.87,0.5,3.5343,2.09,0.13,0.32,0.11,0.14,1.37,0.6,99.9036,74.3,3.4,40.743,-9.533,-68.326,1.0458
8/28/2012,1.84,1.01,5.88,0,-0.502,2.1,0.13,0.32,0.1,0.15,1.37,0.6,99.9036,74.3,3.4,-51.671,-4.6683,-26.143,1.0468
8/29/2012,1.84,1.009,5.84,-0.5,3.2291,2.1,0.13,0.3,0.12,0.14,1.39,0.6,99.9036,74.3,3.4,95.646,-9.9159,17.75,1.0444
8/30/2012,1.85,1.03,5.86,-1,2.2483,2.12,0.14,0.32,0.1,0.14,1.36,0.6,99.9036,74.3,3.4,6.245,25.0248,63.915,1.0495
8/31/2012,1.86,1.018,5.98,1,-1.434,2.11,0.13,0.33,0.09,0.14,1.35,0.6,99.9036,74.3,3.4,-6.432,-10.9103,-20.866,1.057
9/3/2012,1.86,1.014,5.98,0.5,-0.717,0,0,0,0,0,1.36,0.5,99.8944,78.3,3.4,-6.432,-10.9103,0,0
9/4/2012,1.85,1.01,5.94,0,-1.6683,2.11,0.14,0.31,0.1,0.14,1.36,0.5,99.8944,78.3,3.4,114.482,117.65,68.936,1.0596
9/5/2012,1.85,1.005,5.91,1,-3.3366,2.12,0.16,0.3,0.11,0.14,1.35,0.5,99.8944,78.3,3.4,-78.421,-60.7047,-41.626,1.0542
9/6/2012,1.83,0.952,5.8,2,-6.8534,2.08,0.16,0.3,0.11,0.14,1.41,0.5,99.8944,78.3,3.4,154.224,114.5378,67.824,1.0412
9/7/2012,1.81,0.93,5.74,0.5,-5.5317,2.08,0.15,0.3,0.11,0.14,1.42,0.5,99.8944,78.3,3.4,5.49,2.9455,-22.423,1.0342
9/10/2012,1.8,0.954,5.68,-1,4.0364,2.09,0.15,0.3,0.1,0.14,1.43,0.5,99.8944,78.3,3.4,-50.923,-37.1637,-4.369,1.0368
9/11/2012,1.79,0.933,5.64,-0.5,-0.0546,2.08,0.15,0.3,0.1,0.14,1.45,0.5,99.8944,78.3,3.4,145.473,105.7626,56.694,1.0294
9/12/2012,1.77,0.909,5.51,1,-3.7726,2.07,0.15,0.29,0.1,0.13,1.52,0.5,99.8944,78.3,3.4,-49.469,-55.5161,-30.694,1.0186
9/13/2012,1.76,0.856,5.5,2,-6.5341,2.04,0.15,0.29,0.1,0.13,1.51,0.5,99.8944,78.3,3.4,171.092,203.8065,29.301,1.0092
9/14/2012,1.7,0.83,5.3,1,2.7356,2.03,0.16,0.28,0.11,0.13,1.61,0.5,99.8944,78.3,3.4,-12.538,-41.6959,-0.937,0.9883
9/17/2012,1.68,0.853,5.32,0,1.3609,2.03,0.16,0.27,0.11,0.13,1.6,0.5,99.8944,78.3,3.4,-71.623,-11.297,-53.141,0.9968
9/18/2012,1.68,0.854,5.33,0,-2.9189,2.04,0.16,0.28,0.1,0.13,1.57,0.5,99.8944,78.3,3.4,74.039,33.2911,64.558,0.9987
9/19/2012,1.67,0.855,5.34,0,-0.8419,2.03,0.15,0.27,0.11,0.14,1.52,0.5,99.8944,78.3,3.4,-20.833,-19.3411,-37.634,1.0036
9/20/2012,1.68,0.961,5.38,0,1.5767,2.04,0.16,0.26,0.11,0.14,1.53,0.5,99.8944,78.3,3.4,-5.837,-35.8181,14.293,1.0069
9/21/2012,1.67,0.964,5.42,0,0.2388,2.04,0.15,0.26,0.11,0.14,1.5,0.5,99.8944,78.3,3.4,12.08,47.103,31.405,1.0062
9/24/2012,1.67,0.985,5.5,-0.5,-1.1912,2.04,0.16,0.26,0.11,0.14,1.47,0.5,99.8944,78.3,3.4,-8.744,-40.1906,-12.012,1.0126
9/25/2012,1.68,1.026,5.56,-1,6.088,2.06,0.15,0.25,0.11,0.15,1.43,0.5,99.8944,78.3,3.4,175.887,206.7227,67.477,1.0205
9/26/2012,1.7,1.022,5.8,-1,5.1136,2.08,0.15,0.25,0.11,0.13,1.38,0.5,99.8944,78.3,3.4,-64.631,14.4449,37.488,1.0286
9/27/2012,1.7,0.985,5.73,1,-7.7297,2.06,0.14,0.27,0.09,0.14,1.41,0.5,99.8944,78.3,3.4,47.924,-40.7624,-18.112,1.0218
9/28/2012,1.68,0.99,5.72,0.5,3.1634,2.07,0.09,0.26,0.1,0.14,1.42,0.5,99.8944,78.3,3.4,46.443,-5.5218,30.613,1.0201
9/30/2012,1.69,0.986,5.74,0,0,0,0,0,0,0,0,0.5,99.8944,78.3,3.4,46.443,-5.5218,0,0
10/1/2012,1.68,0.983,5.71,0,1.7604,2.06,0.15,0.27,0.09,0.14,1.39,0.3,100.1192,82.6,0.5,31.717,46.8514,-61.072,1.0223
10/2/2012,1.67,0.983,5.72,0,-1.0045,2.07,0.16,0.26,0.09,0.14,1.41,0.3,100.1192,82.6,0.5,-34.03,-41.4879,82.05,1.0205
10/3/2012,1.67,0.961,5.68,0.5,-0.9019,2.06,0.16,0.26,0.09,0.14,1.41,0.3,100.1192,82.6,0.5,182.959,1.557,96.21,1.0202
10/4/2012,1.64,0.951,5.62,1,-2.9579,2.05,0.15,0.25,0.1,0.14,1.47,0.3,100.1192,82.6,0.5,-72.384,-42.2932,-78.029,1.0083
10/5/2012,1.62,0.95,5.55,0.5,-0.762,2.05,0.15,0.24,0.11,0.15,1.48,0.3,100.1192,82.6,0.5,0.058,36.0745,59.627,0.9968
10/8/2012,1.61,0.964,5.54,0,2.5399,0,0,0,0,0,1.49,0.3,100.1192,82.6,0.5,-58.21,-54.5173,-49.958,1.0025
10/9/2012,1.61,0.979,5.56,-0.5,3.7442,2.08,0.16,0.25,0.1,0.15,1.49,0.3,100.1192,82.6,0.5,337.94,405.3529,224.333,0.9997
10/10/2012,1.6,0.99,5.61,-1,0.6663,2.09,0.16,0.24,0.1,0.15,1.45,0.3,100.1192,82.6,0.5,-22.791,-5.9737,-42.868,1.0049
10/11/2012,1.59,0.973,5.57,-0.5,-3.0888,2.1,0.16,0.24,0.1,0.14,1.42,0.3,100.1192,82.6,0.5,-10.464,-48.2536,-10.541,1.0086
10/12/2012,1.58,0.97,5.56,0.5,0.9676,2.1,0.16,0.22,0.11,0.15,1.42,0.3,100.1192,82.6,0.5,-20.937,31.5145,-0.007,1.0099
10/15/2012,1.56,0.956,5.48,1,-3.5513,2.08,0.16,0.22,0.11,0.15,1.43,0.3,100.1192,82.6,0.5,25.296,-35.6615,-8.992,1.0045
10/16/2012,1.52,0.925,5.4,1,-0.8182,2.06,0.16,0.23,0.09,0.15,1.48,0.3,100.1192,82.6,0.5,1.534,48.6771,-15.653,0.9913
10/17/2012,1.48,0.899,5.27,0.5,-2.1214,2.06,0.15,0.21,0.11,0.15,1.53,0.3,100.1192,82.6,0.5,196.382,-15.9718,54.353,0.984
10/18/2012,1.46,0.909,5.24,-1,-0.1806,2.06,0.15,0.22,0.1,0.15,1.57,0.3,100.1192,82.6,0.5,-76.122,-43.5878,-48.136,0.9798
10/19/2012,1.47,0.938,5.31,-2,9.2883,2.1,0.16,0.22,0.1,0.14,1.49,0.3,100.1192,82.6,0.5,11.334,21.7665,20.225,0.9914
10/22/2012,1.47,0.94,5.28,-1.5,-1.3797,2.1,0.15,0.22,0.1,0.15,1.51,0.3,100.1192,82.6,0.5,18.311,48.0379,123.716,0.9873
10/23/2012,1.49,0.969,5.41,-1,8.8416,2.13,0.15,0.21,0.11,0.15,1.5,0.3,100.1192,82.6,0.5,-41.457,29.6264,-5.556,0.9998
10/24/2012,1.49,0.986,5.39,-0.5,-0.9254,2.13,0.17,0.2,0.11,0.16,1.51,0.3,100.1192,82.6,0.5,139.143,10.622,-8.405,0.9926
10/25/2012,1.48,0.983,5.33,0,-0.8303,2.13,0.16,0.2,0.11,0.16,1.55,0.3,100.1192,82.6,0.5,-46.836,-53.714,-29.336,0.9903
10/26/2012,1.49,0.981,5.41,0,-0.471,2.13,0.16,0.19,0.12,0.15,1.48,0.3,100.1192,82.6,0.5,-20.159,128.9554,-1.746,1
10/29/2012,1.49,1.008,5.46,0,-0.2355,2.13,0.17,0.17,0.14,0.16,1.44,0.3,100.1192,82.6,0.5,-20.159,128.9554,0,0
10/30/2012,1.5,1.002,5.545,0,0,0,0,0,0,0,1.43,0.3,100.1192,82.6,0.5,-20.159,128.9554,0,0
10/31/2012,1.51,0.997,5.63,0.5,-4.0911,2.13,0.18,0.2,0.11,0.16,1.42,0.3,100.1192,82.6,0.5,6.63,-36.5295,43.82,1.0028
11/1/2012,1.5,0.963,5.57,1,-8.1823,2.11,0.17,0.22,0.09,0.15,1.45,-0.2,100.61,82.7,2.3,51.863,-28.211,-22.257,0.9989
11/2/2012,1.5,0.974,5.54,-1,4.6249,2.13,0.16,0.22,0.09,0.15,1.47,-0.2,100.61,82.7,2.3,-0.687,35.2384,-2.385,1.0002
11/5/2012,1.51,0.969,5.57,0,2.2642,2.13,0.17,0.2,0.11,0.15,1.44,-0.2,100.61,82.7,2.3,6.847,18.8095,-30.042,1.0053
11/6/2012,1.5,0.961,5.49,1,-3.8482,2.12,0.16,0.21,0.1,0.15,1.48,-0.2,100.61,82.7,2.3,-29.606,-58.0876,-12.681,1.0007
11/7/2012,1.54,1.002,5.63,-2,8.6075,2.2,0.16,0.21,0.1,0.14,1.41,-0.2,100.61,82.7,2.3,8.637,162.4715,81.467,1.0167
11/8/2012,1.55,1.043,5.67,-1,0.101,2.23,0.16,0.21,0.1,0.15,1.35,-0.2,100.61,82.7,2.3,100.361,57.6314,80.854,1.0328
11/9/2012,1.57,1.067,5.77,-0.5,1.2103,2.22,0.16,0.22,0.09,0.15,1.34,-0.2,100.61,82.7,2.3,-10.27,-32.1726,7.471,1.0365
11/12/2012,1.57,1.068,5.77,0,-4.584,0,0,0,0,0,1.33,-0.2,100.61,82.7,2.3,-65.214,-47.7481,-53.098,1.0381
11/13/2012,1.59,1.069,5.82,-0.5,-0.9399,2.23,0.16,0.2,0.11,0.15,1.32,-0.2,100.61,82.7,2.3,86.534,110.4216,48.77,1.0411
11/14/2012,1.6,1.085,5.84,-1,4.7443,2.27,0.16,0.21,0.1,0.15,1.34,-0.2,100.61,82.7,2.3,32.231,15.416,28.001,1.04
11/15/2012,1.62,1.112,5.94,-0.5,-0.4026,2.28,0.16,0.23,0.08,0.14,1.34,-0.2,100.61,82.7,2.3,-9.287,39.3049,-8.49,1.04
11/16/2012,1.62,1.098,5.98,1,-4.3456,2.28,0.16,0.25,0.06,0.13,1.34,-0.2,100.61,82.7,2.3,-1.686,-32.3259,-19.385,1.0387
11/19/2012,1.61,1.03,5.85,2,-7.0787,2.24,0.16,0.22,0.09,0.14,1.36,-0.2,100.61,82.7,2.3,9.349,100.8064,102.758,1.0297
11/20/2012,1.61,1.015,5.79,1,-1.7624,2.24,0.16,0.23,0.08,0.14,1.39,-0.2,100.61,82.7,2.3,35.409,-57.779,-52.297,1.0225
11/21/2012,1.61,1.005,5.72,0,1.7361,2.23,0.16,0.21,0.1,0.14,1.42,-0.2,100.61,82.7,2.3,-29.904,-25.5768,-24.877,1.0212
